1.429758734642756269e-17,4.765862448809187306e-18,8.585414539422439595e-02,2.683812266816473429e-17,1.172836714423875076e-01,1.597825422953272068e-01,1.208681592476703592e-01,2.012859200112355072e-17,2.346341462390518458e-17,1.707004225595173674e-01,2.107986612328444642e-01,2.062663147767719862e-01,1.606432781156168221e-01,9.263497996968646231e-02,0.000000000000000000e+00,9.100936642676041299e-02,0.000000000000000000e+00,1.494485563759487268e-01,1.033476006557311061e-01,0.000000000000000000e+00,2.183682484414751490e-01,2.323130097313177156e-01,2.103954671211753225e-01,1.121695106043274770e-01,9.343508793920249356e-02,0.000000000000000000e+00,1.884810735545780758e-17,1.131791056835718540e-01,1.738439816959970463e-01,2.184138205697961355e-01,1.760008725729141910e-01,2.188718150236760339e-17,1.245331733338599914e-17,-6.282702451819269450e-18,6.958790155791066822e-18,1.253584190102805251e-01,1.314281366110041926e-01,7.295727167455867282e-18,-2.783516062316426729e-17,-2.918290866982346913e-17
1.894395472977790547e-17,6.314651576592635157e-18,1.137546499492684410e-01,2.795881132376295717e-17,1.480838995553681037e-01,1.823708197210044957e-01,1.259152922594208579e-01,2.096910849282221634e-17,2.561929022918551160e-17,1.793557739745369473e-01,2.237429065028905539e-01,2.223493044368864413e-01,1.801957947291351891e-01,9.979020634540713974e-02,0.000000000000000000e+00,9.686853848523543919e-02,0.000000000000000000e+00,1.416047044123861787e-01,1.001353823018611006e-01,0.000000000000000000e+00,2.174525614580178623e-01,2.351967262701397943e-01,2.120300191344165752e-01,1.146626205177417868e-01,1.030198887639958150e-01,0.000000000000000000e+00,1.901373303333224216e-17,1.141736546717828926e-01,1.781910385684781495e-01,2.016998481983165448e-01,1.524693120646475053e-01,1.614594793305254369e-17,1.273010813626537885e-17,-6.337911011110746874e-18,6.368073229434221709e-18,1.147170088925919956e-01,9.695318012645182115e-02,5.381982644350847897e-18,-2.547229291773688684e-17,-2.152793057740339159e-17
1.821278672631978440e-17,6.070928908773261725e-18,1.093641326853761475e-01,2.736192528580767798e-17,1.447118546190963584e-01,1.821501886189199060e-01,1.232271565213028108e-01,2.052144396435576003e-17,2.594314224277406343e-17,1.778283411087477894e-01,2.162010676260723574e-01,2.114781515494425501e-01,1.698116429551099482e-01,9.570521957892025311e-02,0.000000000000000000e+00,9.874854390999000808e-02,0.000000000000000000e+00,1.388699503547022318e-01,9.687920877012161369e-02,0.000000000000000000e+00,1.975663391692151771e-01,2.191660833219743754e-01,2.013894340324345889e-01,1.110762846166516854e-01,9.740453349992914123e-02,0.000000000000000000e+00,1.761173199355631587e-17,1.057549195247056983e-01,1.450839936907920846e-01,1.817428891930865376e-01,1.542816508125089969e-01,1.780108503551294291e-17,1.233194486712237499e-17,-5.870577331185439137e-18,5.754128302489525572e-18,1.036571603157354360e-01,1.068919465769687938e-01,5.933695011837647124e-18,-2.301651320995810229e-17,-2.373478004735058850e-17
1.853663439706648294e-17,6.178878132355494313e-18,1.113087730177756557e-01,2.818902247385830110e-17,1.372908362783837599e-01,1.816212966435655496e-01,1.269520711092067822e-01,2.114176685539372429e-17,2.564136960233565735e-17,1.747021751911871645e-01,2.077192539828360829e-01,2.014289492000982396e-01,1.575257829387849973e-01,9.190601310342332020e-02,0.000000000000000000e+00,9.831710805155005617e-02,0.000000000000000000e+00,1.464303105090164203e-01,1.077093074920988797e-01,0.000000000000000000e+00,2.096199029123426982e-01,2.207097408228873014e-01,1.951531756020619401e-01,1.066553215998853887e-01,8.899368582093605817e-02,0.000000000000000000e+00,1.909485443069551558e-17,1.146607723983655847e-01,1.502418849846731130e-01,1.798103432365028842e-01,1.535148877377890408e-01,1.805170230456861041e-17,1.184111937389935154e-17,-6.364951476898505192e-18,4.902439233591385705e-18,8.831449402243468638e-02,1.083968530296777616e-01,6.017234101522870393e-18,-1.960975693436554282e-17,-2.406893640609148157e-17
1.728960945114550983e-17,5.763203150381836609e-18,1.038206382420804458e-01,3.026374234324943261e-17,1.266290541226227639e-01,1.732557501969821112e-01,1.362957787398948462e-01,2.269780675743707446e-17,2.200815426320660633e-17,1.604751401397884192e-01,2.032538726281148678e-01,2.055226676361743554e-01,1.617658718162909015e-01,1.001090427392604676e-01,0.000000000000000000e+00,8.328728357356182666e-02,0.000000000000000000e+00,1.450814943091643938e-01,9.786477035614377096e-02,0.000000000000000000e+00,2.187613007093798800e-01,2.272798507625420350e-01,1.937982491663480245e-01,9.364231221848019759e-02,9.029062596851175626e-02,0.000000000000000000e+00,1.869200484199629546e-17,1.122417413882960263e-01,1.678405066956784042e-01,2.023704786501709652e-01,1.446553166853666028e-01,1.685271802212318208e-17,1.039638511040943222e-17,-6.230668280665431564e-18,5.857974705695221496e-18,1.055278908068591898e-01,1.011971928061520115e-01,5.617572674041060949e-18,-2.343189882278088598e-17,-2.247029069616424380e-17
1.583189423773790122e-17,5.277298079245967331e-18,9.506735065286070485e-02,2.869521721053786425e-17,1.294193544530777285e-01,1.730475548460555790e-01,1.292317695366937691e-01,2.152141290790339665e-17,2.504360693191857003e-17,1.759416193001115125e-01,2.186649435269972241e-01,2.253296714032516634e-01,1.826803181314732571e-01,1.018696693276773951e-01,0.000000000000000000e+00,9.660895953996692653e-02,0.000000000000000000e+00,1.455062031510099829e-01,1.058080068945069924e-01,0.000000000000000000e+00,2.150083349891004358e-01,2.416770959701786681e-01,2.314062697581218964e-01,1.318645766439495159e-01,1.034103590362953351e-01,0.000000000000000000e+00,1.745511150611476154e-17,1.048144448995318584e-01,1.687076514530914673e-01,2.255520036032440945e-01,1.939165579527256100e-01,2.094702763156711463e-17,1.463990891225613746e-17,-5.818370502038253588e-18,6.472937276663323302e-18,1.166060716286941856e-01,1.257827011147268637e-01,6.982342543855705389e-18,-2.589174910665329321e-17,-2.792937017542282156e-17
2.097723287624465409e-17,6.992410958748217518e-18,1.259640775529593804e-01,2.923467066373030908e-17,1.469765620207647561e-01,2.009198143065981934e-01,1.316612519074749910e-01,2.192600299779773027e-17,2.554005101720769045e-17,1.892732054950287957e-01,2.320824096718550056e-01,2.225732694246299603e-01,1.724403527523374891e-01,9.803831805663586196e-02,0.000000000000000000e+00,9.665009399152441061e-02,0.000000000000000000e+00,1.578945781205109977e-01,1.089484143539032196e-01,0.000000000000000000e+00,2.343003096475656799e-01,2.510725584251791154e-01,2.265368176053655369e-01,1.197385966179310979e-01,9.811981734425646862e-02,0.000000000000000000e+00,2.018233514067851811e-17,1.211908760253683215e-01,1.890861713038598790e-01,2.398949655728608299e-01,1.853140530833574939e-01,2.228261751394275780e-17,1.329365469015309721e-17,-6.727445046892839369e-18,7.514436272941069170e-18,1.353680495948669793e-01,1.338026505768425134e-01,7.427539171314252086e-18,-3.005774509176427668e-17,-2.971015668525700835e-17
1.738141382020409351e-17,5.793804606734697838e-18,1.043719050717914071e-01,2.965644009440277278e-17,1.323520544893072859e-01,1.848554601433575750e-01,1.335607325582877647e-01,2.224233007080207958e-17,2.472397159201228878e-17,1.696851624752135357e-01,2.133116608612759535e-01,2.212236725031745954e-01,1.858975628738252228e-01,1.046864854327716754e-01,0.000000000000000000e+00,9.480286243774185828e-02,0.000000000000000000e+00,1.380305885694537715e-01,1.003664722891147720e-01,0.000000000000000000e+00,1.991199235397525802e-01,2.243367897915711229e-01,2.131642362134153201e-01,1.254501475047810344e-01,1.071670118926348197e-01,0.000000000000000000e+00,1.726573624295831801e-17,1.036772844134191268e-01,1.650269205448299803e-01,1.971003322109071421e-01,1.571402131653547862e-01,1.718818523397884884e-17,1.392776422024300038e-17,-5.755245414319439080e-18,6.713937984753324069e-18,1.209475544252947843e-01,1.032116061532296070e-01,5.729395077992949612e-18,-2.685575193901329628e-17,-2.291758031197179845e-17
1.808389012095203820e-17,6.027963373650679401e-18,1.085901344135048047e-01,3.191557427486916872e-17,1.385799137743702336e-01,2.002885218900344877e-01,1.437349684116161763e-01,2.393668070615187808e-17,2.583960842298396790e-17,1.879818490536271092e-01,2.362017085069355871e-01,2.304930320485615025e-01,1.777430802769261464e-01,1.052927103166159256e-01,0.000000000000000000e+00,9.904876164335385536e-02,0.000000000000000000e+00,1.536911654365903934e-01,1.067571290841684423e-01,0.000000000000000000e+00,2.252133220599439045e-01,2.442340026858846047e-01,2.196153418600205742e-01,1.144855316061798994e-01,1.009526685334055651e-01,0.000000000000000000e+00,2.022712319561526728e-17,1.214598193154000499e-01,1.717649008786352738e-01,2.070598371910424007e-01,1.647575657200795740e-01,1.730993098800368680e-17,1.271044731756319731e-17,-6.742374398538422683e-18,5.280198942277896184e-18,9.511960795553930925e-02,1.039426649965098648e-01,5.769976996001228419e-18,-2.112079576911158474e-17,-2.307990798400491368e-17
1.959970843539607466e-17,6.533236145132024885e-18,1.176923194749601859e-01,3.345813281968568719e-17,1.519797092868528932e-01,2.067043346329886788e-01,1.506820344992490235e-01,2.509359961476426694e-17,2.764344030768079716e-17,1.972112800727458815e-01,2.452629036883162972e-01,2.449658395378285780e-01,1.982292674980787595e-01,1.158396132536442663e-01,0.000000000000000000e+00,1.054975238080531758e-01,0.000000000000000000e+00,1.617173885536994371e-01,1.112019979139691195e-01,0.000000000000000000e+00,2.325419355414177491e-01,2.563095318326341632e-01,2.369615165890073816e-01,1.352905630364988065e-01,1.137212417014622640e-01,0.000000000000000000e+00,1.878151545536026181e-17,1.127792346749515728e-01,1.649085603067406425e-01,2.138009650727747124e-01,1.850349710153369742e-01,1.917308191192079682e-17,1.502026980976220769e-17,-6.260505151786753421e-18,5.832563970029559439e-18,1.050701316881588465e-01,1.151305127387606680e-01,6.391027303973599197e-18,-2.333025588011823776e-17,-2.556410921589439679e-17
1.740855300527940671e-17,5.802851001759802494e-18,1.045348704368478376e-01,2.955412313501581970e-17,1.513371850134501428e-01,1.928576525191549595e-01,1.330999379381190006e-01,2.216559235126186323e-17,2.796210020857828084e-17,1.993410515806738059e-01,2.480655156190103849e-01,2.436236422666650803e-01,1.915626391569093534e-01,1.053677656383679440e-01,0.000000000000000000e+00,1.070129559531683566e-01,0.000000000000000000e+00,1.514077920320227311e-01,1.061801624528637272e-01,0.000000000000000000e+00,2.258301321134275064e-01,2.537320420870186055e-01,2.346500597135467714e-01,1.262989189361407305e-01,1.071093417424868188e-01,0.000000000000000000e+00,1.883923360163399374e-17,1.131258205710194420e-01,1.789248414866214387e-01,2.239037624517330183e-01,1.844682707217214224e-01,2.194644701175015633e-17,1.402199677881695891e-17,-6.279744533877997914e-18,7.298428784964303488e-18,1.314768046254213840e-01,1.317840141122991193e-01,7.315482337250052110e-18,-2.919371513985721395e-17,-2.926192934900020844e-17
1.620225794192037870e-17,5.400752647306793157e-18,9.729131043972438775e-02,2.812916542491256481e-17,1.325980218665931409e-01,1.783277489037614072e-01,1.266824989258792666e-01,2.109687406868442514e-17,2.601456401208577363e-17,1.854413700173642987e-01,2.305048172598707645e-01,2.268682781070821275e-01,1.806366154904454346e-01,1.009395719762345572e-01,0.000000000000000000e+00,1.005844280577112698e-01,0.000000000000000000e+00,1.421526709932592336e-01,1.001507601265520936e-01,0.000000000000000000e+00,2.212552800923304197e-01,2.479044337559410671e-01,2.296129448709933185e-01,1.211958091912977153e-01,1.028302751568210965e-01,0.000000000000000000e+00,1.817522628112198951e-17,1.091385897427139123e-01,1.752343166133382146e-01,2.273495066708246803e-01,1.824088146367387475e-01,2.111171785568592966e-17,1.345543778522558660e-17,-6.058408760373996245e-18,6.913665037818912187e-18,1.245455171523427579e-01,1.267716328906909329e-01,7.037239285228643220e-18,-2.765466015127564875e-17,-2.814895714091457288e-17
1.580135460946286114e-17,5.267118203154286534e-18,9.488396630816801902e-02,2.682938022895971989e-17,1.301504881768585087e-01,1.783119863899855218e-01,1.208287868017243472e-01,2.012203517171978838e-17,2.692330093837816752e-17,1.927198774606899145e-01,2.334715745560937417e-01,2.265724779491153085e-01,1.709429568884068273e-01,9.197493004936653505e-02,0.000000000000000000e+00,1.049829570515563304e-01,0.000000000000000000e+00,1.496043695704386833e-01,1.099179451100364135e-01,0.000000000000000000e+00,2.244373555188190483e-01,2.450204773788541568e-01,2.249874654762814008e-01,1.234009154473675457e-01,9.637370213346833914e-02,0.000000000000000000e+00,1.815539388227270147e-17,1.090195001639572281e-01,1.848085387737488927e-01,2.287424128983311100e-01,1.845075442340270155e-01,2.083600664176100387e-17,1.370025375894895680e-17,-6.051797960757567157e-18,6.882656373296045704e-18,1.239869147123810050e-01,1.251160423302987157e-01,6.945335547253667957e-18,-2.753062549318418282e-17,-2.778134218901467183e-17
1.630015041812796852e-17,5.433383472709323355e-18,9.787913513221889461e-02,2.625444475134124575e-17,1.293121310558834058e-01,1.692005226894114089e-01,1.182395075989597089e-01,1.969083356350593277e-17,2.532132844820484760e-17,1.714889166558145606e-01,2.058097851806722778e-01,1.988300745787734414e-01,1.526331543799263613e-01,8.862808625014062525e-02,0.000000000000000000e+00,9.787310898187585873e-02,0.000000000000000000e+00,1.408148534866942025e-01,1.051763979000307353e-01,0.000000000000000000e+00,2.078126076005727962e-01,2.187870979726426190e-01,1.949714813964666948e-01,1.023540687770719132e-01,8.542686260106827079e-02,0.000000000000000000e+00,1.861572301122104853e-17,1.117836842887566379e-01,1.614326426365681744e-01,1.941708456251103609e-01,1.562570917766728240e-01,1.782226216569291882e-17,1.136358438203720461e-17,-6.205241003740349252e-18,5.269576296596301622e-18,9.492824738300603693e-02,1.070191109977518956e-01,5.940754055230973197e-18,-2.107830518638520649e-17,-2.376301622092389279e-17
1.884033633144044932e-17,6.280112110480149772e-18,1.131324422424133808e-01,3.107767409690111236e-17,1.435762773082888133e-01,1.913379091283953781e-01,1.399614014823455654e-01,2.330825557267583273e-17,2.652981949356648890e-17,1.810718557435082310e-01,2.206664926680473593e-01,2.185480668844128616e-01,1.729636669260263826e-01,1.024712976615280852e-01,0.000000000000000000e+00,1.015326505218964587e-01,0.000000000000000000e+00,1.572984478903145245e-01,1.112614275269614567e-01,0.000000000000000000e+00,2.244786825262233554e-01,2.338266041821640551e-01,2.057542444412002736e-01,1.117415927938869430e-01,9.659990551215293098e-02,0.000000000000000000e+00,1.826107965003574110e-17,1.096541220097118768e-01,1.648192506690284165e-01,2.028308902239960854e-01,1.598837032765287047e-01,1.763865363305940176e-17,1.240580891280617273e-17,-6.087026550011913442e-18,6.274377162378477733e-18,1.130291306018786773e-01,1.059165785722180897e-01,5.879551211019800588e-18,-2.509750864951391093e-17,-2.351820484407920235e-17
1.670902668786384688e-17,5.569675562621281779e-18,1.003343551535830630e-01,2.913604584975620392e-17,1.293117117187591036e-01,1.812849430690975649e-01,1.312170852320117265e-01,2.185203438731715448e-17,2.514650082346489993e-17,1.788902937548473016e-01,2.215262046400381657e-01,2.218959412096652706e-01,1.765529804854543972e-01,1.004618527128993688e-01,0.000000000000000000e+00,9.708580777338350620e-02,0.000000000000000000e+00,1.337786897470741865e-01,1.003031238847667955e-01,0.000000000000000000e+00,1.985000507467097053e-01,2.300355600596059591e-01,2.199456590058429251e-01,1.271379849324609790e-01,1.026999095648759991e-01,0.000000000000000000e+00,1.571789395708788807e-17,9.438280182425330678e-02,1.544881185600320006e-01,2.025806666554319235e-01,1.687839087602336086e-01,1.634876161221629262e-17,1.411515181764643758e-17,-5.239297985695962433e-18,6.264328519986561992e-18,1.128481103533514329e-01,9.817103560632847725e-02,5.449587204072097027e-18,-2.505731407994624797e-17,-2.179834881628838811e-17
1.530453542291763466e-17,5.101511807639211552e-18,9.190066670364056833e-02,3.176087897211558323e-17,1.210904301937530958e-01,1.801464054741104825e-01,1.430382827037791627e-01,2.382065922908668742e-17,2.328990891851371131e-17,1.750085108764887210e-01,2.220949789438017852e-01,2.275727740155601975e-01,1.852568630757678581e-01,1.098611461614735357e-01,0.000000000000000000e+00,8.975212135269201863e-02,0.000000000000000000e+00,1.413996961372615269e-01,9.770225308390251273e-02,0.000000000000000000e+00,2.162606269641847156e-01,2.377813009452009463e-01,2.201444946022942106e-01,1.174284559668377914e-01,1.058683466858678507e-01,0.000000000000000000e+00,1.829494979304859372e-17,1.098575054276474394e-01,1.812771946513416221e-01,2.222394074696127930e-01,1.760120393705902897e-01,2.031781072524372863e-17,1.303717755605646330e-17,-6.098316597682864572e-18,6.875236918408768173e-18,1.238532576953184500e-01,1.220043797482558978e-01,6.772603575081242878e-18,-2.750094767363507269e-17,-2.709041430032497151e-17
1.846954665635349622e-17,6.156515552117832587e-18,1.109059245856741510e-01,3.269126082284759276e-17,1.377264186809772917e-01,1.953270039113914613e-01,1.472283500600481132e-01,2.451844561713569611e-17,2.598007548737269864e-17,1.794788070529161061e-01,2.232046025158573865e-01,2.258137953354710237e-01,1.899402172262522337e-01,1.128657474031581620e-01,0.000000000000000000e+00,9.978805594886687447e-02,0.000000000000000000e+00,1.455543754783236166e-01,1.032741347713412028e-01,0.000000000000000000e+00,2.159071627265933824e-01,2.414776500825078775e-01,2.322622943515721405e-01,1.300750937010161368e-01,1.131311707834137814e-01,0.000000000000000000e+00,1.749910011446403124e-17,1.050785876730922913e-01,1.648422434694784000e-01,2.216437593120800797e-01,1.855732543581297689e-01,2.152952148169564790e-17,1.444123639571427520e-17,-5.833033371488010672e-18,6.329854318721412948e-18,1.140285182044131623e-01,1.292804598965728025e-01,7.176507160565215452e-18,-2.531941727488565179e-17,-2.870602864226086181e-17
